consentKey.keys,consentKey.rt,languageL1Key.keys,languageL1Key.rt,languageL2,languageL2OralKey.keys,languageL2OralKey.rt,languageL2WrittenKey.keys,languageL2WrittenKey.rt,languageL3,languageL3OralKey.keys,languageL3OralKey.rt,languageL3WrittenKey.keys,languageL3WrittenKey.rt,languageCatalanOralKey.keys,languageCatalanOralKey.rt,languageCatalanWrittenKey.keys,languageCatalanWrittenKey.rt,languageCatalanTimeKey.keys,languageCatalanTimeKey.rt,languageSpanishOralKey.keys,languageSpanishOralKey.rt,languageSpanishWrittenKey.keys,languageSpanishWrittenKey.rt,languageSpanishTimeKey.keys,languageSpanishTimeKey.rt,age,demoSexKey.keys,demoSexKey.rt,demoEducationKey.keys,demoEducationKey.rt,city,demoVisionKey.keys,demoVisionKey.rt,demoLanguageKey.keys,demoLanguageKey.rt,setupLocationKey.keys,setupLocationKey.rt,setupNoiseKey.keys,setupNoiseKey.rt,instructionsKeys.keys,instructionsKeys.rt,keyPressed,keyPressTime,inputText,error,trialsPracticeCatalan.thisRepN,trialsPracticeCatalan.thisTrialN,trialsPracticeCatalan.thisN,trialsPracticeCatalan.thisIndex,trialsPracticeCatalan.ran,trialsPracticeCatalan.order,trial_id,word,test_language,soundfile,participant,session,date,expName,psychopyVersion,OS,frameRate,trialOffset,trialsCatalan.thisRepN,trialsCatalan.thisTrialN,trialsCatalan.thisN,trialsCatalan.thisIndex,trialsCatalan.ran,trialsCatalan.order
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,10.80099988,TREE,FALSE,,,,,,,144,gorra,Catalan,Sounds/cat_gorra.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,10.80099988,1,0,81,38,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,gorra,Catalan,Sounds/cat_gorra.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,38,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,2.249000072,D,FALSE,,,,,,,180,tisores,Catalan,Sounds/cat_tisores.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,71,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,2.44900012,DE,FALSE,,,,,,,180,tisores,Catalan,Sounds/cat_tisores.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,71,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,2.582000017,DES,FALSE,,,,,,,180,tisores,Catalan,Sounds/cat_tisores.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,71,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,2.882000208,DESE,FALSE,,,,,,,180,tisores,Catalan,Sounds/cat_tisores.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,71,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r,3.032000065,DESER,FALSE,,,,,,,180,tisores,Catalan,Sounds/cat_tisores.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,71,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,3.332000017,DESERT,FALSE,,,,,,,180,tisores,Catalan,Sounds/cat_tisores.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,71,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,3.532000065,DESERT,FALSE,,,,,,,180,tisores,Catalan,Sounds/cat_tisores.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,3.532000065,1,0,81,71,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,tisores,Catalan,Sounds/cat_tisores.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,71,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,1.549000025,G,FALSE,,,,,,,142,girafa,Catalan,Sounds/cat_girafa.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,36,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1.71600008,GI,FALSE,,,,,,,142,girafa,Catalan,Sounds/cat_girafa.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,36,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r,1.849000216,GIR,FALSE,,,,,,,142,girafa,Catalan,Sounds/cat_girafa.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,36,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,2.016000032,GIRA,FALSE,,,,,,,142,girafa,Catalan,Sounds/cat_girafa.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,36,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,2.23300004,GIRAG,FALSE,,,,,,,142,girafa,Catalan,Sounds/cat_girafa.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,36,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,2.416000128,GIRAGG,FALSE,,,,,,,142,girafa,Catalan,Sounds/cat_girafa.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,36,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,2.532000065,GIRAGGE,FALSE,,,,,,,142,girafa,Catalan,Sounds/cat_girafa.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,36,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backspace,3.149000168,GIRAG,TRUE,,,,,,,142,girafa,Catalan,Sounds/cat_girafa.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,36,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backspace,3.268000126,GIR,TRUE,,,,,,,142,girafa,Catalan,Sounds/cat_girafa.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,36,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,4.066000223,GIRA,TRUE,,,,,,,142,girafa,Catalan,Sounds/cat_girafa.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,36,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,4.416000128,GIRAF,TRUE,,,,,,,142,girafa,Catalan,Sounds/cat_girafa.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,36,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,4.566000223,GIRAFF,TRUE,,,,,,,142,girafa,Catalan,Sounds/cat_girafa.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,36,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,4.683000088,GIRAFFE,TRUE,,,,,,,142,girafa,Catalan,Sounds/cat_girafa.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,36,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,4.883000135,GIRAFFE,TRUE,,,,,,,142,girafa,Catalan,Sounds/cat_girafa.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,4.883000135,1,0,81,36,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,girafa,Catalan,Sounds/cat_girafa.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,36,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p,3.049999952,P,FALSE,,,,,,,104,abella,Catalan,Sounds/cat_abella.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,0,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,3.282999992,PA,FALSE,,,,,,,104,abella,Catalan,Sounds/cat_abella.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,0,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r,3.398999929,PAR,FALSE,,,,,,,104,abella,Catalan,Sounds/cat_abella.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,0,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,3.615999937,PART,FALSE,,,,,,,104,abella,Catalan,Sounds/cat_abella.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,0,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,3.782999992,PARTY,FALSE,,,,,,,104,abella,Catalan,Sounds/cat_abella.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,0,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,4.132999897,PARTY,FALSE,,,,,,,104,abella,Catalan,Sounds/cat_abella.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,4.132999897,1,0,81,0,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,abella,Catalan,Sounds/cat_abella.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,0,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,3.817000151,S,FALSE,,,,,,,161,ovella,Catalan,Sounds/cat_ovella.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,53,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l,4.133000135,SL,FALSE,,,,,,,161,ovella,Catalan,Sounds/cat_ovella.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,53,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,4.400000095,SLE,FALSE,,,,,,,161,ovella,Catalan,Sounds/cat_ovella.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,53,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backspace,5.016000032,S,TRUE,,,,,,,161,ovella,Catalan,Sounds/cat_ovella.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,53,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backspace,5.200000048,,TRUE,,,,,,,161,ovella,Catalan,Sounds/cat_ovella.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,53,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backspace,5.417000055,,TRUE,,,,,,,161,ovella,Catalan,Sounds/cat_ovella.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,53,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,7.166000128,D,TRUE,,,,,,,161,ovella,Catalan,Sounds/cat_ovella.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,53,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,7.383000135,DA,TRUE,,,,,,,161,ovella,Catalan,Sounds/cat_ovella.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,53,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r,7.433000088,DAR,TRUE,,,,,,,161,ovella,Catalan,Sounds/cat_ovella.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,53,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,7.633000135,DARK,TRUE,,,,,,,161,ovella,Catalan,Sounds/cat_ovella.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,53,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,8.467000008,DARK,TRUE,,,,,,,161,ovella,Catalan,Sounds/cat_ovella.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,8.467000008,1,0,81,53,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,ovella,Catalan,Sounds/cat_ovella.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,53,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,3.315999985,T,FALSE,,,,,,,174,porta,Catalan,Sounds/cat_porta.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,66,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,3.433000088,TA,FALSE,,,,,,,174,porta,Catalan,Sounds/cat_porta.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,66,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,3.683000088,TAB,FALSE,,,,,,,174,porta,Catalan,Sounds/cat_porta.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,66,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l,4.598999977,TABL,FALSE,,,,,,,174,porta,Catalan,Sounds/cat_porta.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,66,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,5.884000063,TABL,FALSE,,,,,,,174,porta,Catalan,Sounds/cat_porta.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,5.884000063,1,0,81,66,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174,porta,Catalan,Sounds/cat_porta.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,66,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p,2.799999952,P,FALSE,,,,,,,172,poma,Catalan,Sounds/cat_poma.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,64,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,2.98300004,PO,FALSE,,,,,,,172,poma,Catalan,Sounds/cat_poma.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,64,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,3.165999889,POM,FALSE,,,,,,,172,poma,Catalan,Sounds/cat_poma.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,64,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,3.299999952,POME,FALSE,,,,,,,172,poma,Catalan,Sounds/cat_poma.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,64,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,3.500999928,POMEG,FALSE,,,,,,,172,poma,Catalan,Sounds/cat_poma.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,64,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r,3.738999844,POMEGR,FALSE,,,,,,,172,poma,Catalan,Sounds/cat_poma.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,64,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,3.815999985,POMEGRA,FALSE,,,,,,,172,poma,Catalan,Sounds/cat_poma.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,64,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,3.98300004,POMEGRAN,FALSE,,,,,,,172,poma,Catalan,Sounds/cat_poma.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,64,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,4.865999937,POMEGRANA,FALSE,,,,,,,172,poma,Catalan,Sounds/cat_poma.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,64,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,5,POMEGRANAT,FALSE,,,,,,,172,poma,Catalan,Sounds/cat_poma.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,64,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,5.184000015,POMEGRANATE,FALSE,,,,,,,172,poma,Catalan,Sounds/cat_poma.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,64,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,7.782999992,POMEGRANATE,FALSE,,,,,,,172,poma,Catalan,Sounds/cat_poma.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,7.782999992,1,0,81,64,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,poma,Catalan,Sounds/cat_poma.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,64,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l,7.865999937,L,FALSE,,,,,,,108,ampolla,Catalan,Sounds/cat_ampolla.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,4,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,8.016000032,LO,FALSE,,,,,,,108,ampolla,Catalan,Sounds/cat_ampolla.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,4,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,8.19900012,LOU,FALSE,,,,,,,108,ampolla,Catalan,Sounds/cat_ampolla.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,4,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,8.36500001,LOUD,FALSE,,,,,,,108,ampolla,Catalan,Sounds/cat_ampolla.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,4,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,8.56400013,LOUD,FALSE,,,,,,,108,ampolla,Catalan,Sounds/cat_ampolla.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,8.56400013,1,0,81,4,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,ampolla,Catalan,Sounds/cat_ampolla.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,4,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,2.365999937,G,FALSE,,,,,,,143,globus,Catalan,Sounds/cat_globus.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,37,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l,2.644999981,GL,FALSE,,,,,,,143,globus,Catalan,Sounds/cat_globus.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,37,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backspace,3.401000023,,TRUE,,,,,,,143,globus,Catalan,Sounds/cat_globus.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,37,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backspace,4.016000032,,TRUE,,,,,,,143,globus,Catalan,Sounds/cat_globus.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,37,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,4.150000095,D,TRUE,,,,,,,143,globus,Catalan,Sounds/cat_globus.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,37,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r,4.367000103,DR,TRUE,,,,,,,143,globus,Catalan,Sounds/cat_globus.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,37,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,4.499000072,DRI,TRUE,,,,,,,143,globus,Catalan,Sounds/cat_globus.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,37,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,4.717000008,DRIN,TRUE,,,,,,,143,globus,Catalan,Sounds/cat_globus.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,37,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,5.367000103,DRINK,TRUE,,,,,,,143,globus,Catalan,Sounds/cat_globus.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,37,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,5.666000128,DRINK,TRUE,,,,,,,143,globus,Catalan,Sounds/cat_globus.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,5.666000128,1,0,81,37,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,globus,Catalan,Sounds/cat_globus.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,37,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,2.148999929,F,FALSE,,,,,,,163,papallona,Catalan,Sounds/cat_papallona.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,55,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,3.352999926,FA,FALSE,,,,,,,163,papallona,Catalan,Sounds/cat_papallona.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,55,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,4.431999922,FAT,FALSE,,,,,,,163,papallona,Catalan,Sounds/cat_papallona.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,55,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,4.848999977,FATH,FALSE,,,,,,,163,papallona,Catalan,Sounds/cat_papallona.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,55,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,5.026000023,FATHE,FALSE,,,,,,,163,papallona,Catalan,Sounds/cat_papallona.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,55,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r,5.082000017,FATHER,FALSE,,,,,,,163,papallona,Catalan,Sounds/cat_papallona.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,55,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,5.46600008,FATHER,FALSE,,,,,,,163,papallona,Catalan,Sounds/cat_papallona.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,5.46600008,1,0,81,55,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,papallona,Catalan,Sounds/cat_papallona.mp3,11399,001,2020-06-25_12h00.13.786,TranslationElicitation_eng-sona,3.2.4,Win32,60,,1,0,81,55,1,80
