consentKey.keys,consentKey.rt,languageL1Key.keys,languageL1Key.rt,languageL2,languageL2OralKey.keys,languageL2OralKey.rt,languageL2WrittenKey.keys,languageL2WrittenKey.rt,languageL3OralKey.keys,languageL3OralKey.rt,languageL3WrittenKey.keys,languageL3WrittenKey.rt,languageCatalanOralKey.keys,languageCatalanOralKey.rt,languageCatalanWrittenKey.keys,languageCatalanWrittenKey.rt,languageCatalanTimeKey.keys,languageCatalanTimeKey.rt,languageSpanishOralKey.keys,languageSpanishOralKey.rt,languageSpanishWrittenKey.keys,languageSpanishWrittenKey.rt,languageSpanishTimeKey.keys,languageSpanishTimeKey.rt,age,demoSexKey.keys,demoSexKey.rt,demoEducationKey.keys,demoEducationKey.rt,city,demoVisionKey.keys,demoVisionKey.rt,demoLanguageKey.keys,demoLanguageKey.rt,setupLocationKey.keys,setupLocationKey.rt,setupNoiseKey.keys,setupNoiseKey.rt,instructionsKeys.keys,instructionsKeys.rt,keyPressed,keyPressTime,inputText,error,trialsPracticeCatalan.thisRepN,trialsPracticeCatalan.thisTrialN,trialsPracticeCatalan.thisN,trialsPracticeCatalan.thisIndex,trialsPracticeCatalan.ran,trialsPracticeCatalan.order,trial_id,word,test_language,soundfile,date,expName,psychopyVersion,OS,frameRate,participant,trialOffset,trialsCatalan.thisRepN,trialsCatalan.thisTrialN,trialsCatalan.thisN,trialsCatalan.thisIndex,trialsCatalan.ran,trialsCatalan.order
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,4.502999783,CA,FALSE,,,,,,,121,camisa,Catalan,Sounds/cat_camisa.mp3,2020-06-04_21h25.38.765,TranslationElicitation_eng-prolific,3.2.4,Linux x86_64,60,5e7d34b1a7cdf60009521d2a,,1,0,81,16,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,4.549999952,CAM,FALSE,,,,,,,121,camisa,Catalan,Sounds/cat_camisa.mp3,2020-06-04_21h25.38.765,TranslationElicitation_eng-prolific,3.2.4,Linux x86_64,60,5e7d34b1a7cdf60009521d2a,,1,0,81,16,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,4.671999931,CAMI,FALSE,,,,,,,121,camisa,Catalan,Sounds/cat_camisa.mp3,2020-06-04_21h25.38.765,TranslationElicitation_eng-prolific,3.2.4,Linux x86_64,60,5e7d34b1a7cdf60009521d2a,,1,0,81,16,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,4.859999895,CAMIS,FALSE,,,,,,,121,camisa,Catalan,Sounds/cat_camisa.mp3,2020-06-04_21h25.38.765,TranslationElicitation_eng-prolific,3.2.4,Linux x86_64,60,5e7d34b1a7cdf60009521d2a,,1,0,81,16,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,4.978999853,CAMISO,FALSE,,,,,,,121,camisa,Catalan,Sounds/cat_camisa.mp3,2020-06-04_21h25.38.765,TranslationElicitation_eng-prolific,3.2.4,Linux x86_64,60,5e7d34b1a7cdf60009521d2a,,1,0,81,16,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l,5.153999805,CAMISOL,FALSE,,,,,,,121,camisa,Catalan,Sounds/cat_camisa.mp3,2020-06-04_21h25.38.765,TranslationElicitation_eng-prolific,3.2.4,Linux x86_64,60,5e7d34b1a7cdf60009521d2a,,1,0,81,16,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,5.330999851,CAMISOLE,FALSE,,,,,,,121,camisa,Catalan,Sounds/cat_camisa.mp3,2020-06-04_21h25.38.765,TranslationElicitation_eng-prolific,3.2.4,Linux x86_64,60,5e7d34b1a7cdf60009521d2a,,1,0,81,16,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,5.451999903,CAMISOLE,FALSE,,,,,,,121,camisa,Catalan,Sounds/cat_camisa.mp3,2020-06-04_21h25.38.765,TranslationElicitation_eng-prolific,3.2.4,Linux x86_64,60,5e7d34b1a7cdf60009521d2a,5.451999903,1,0,81,16,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,camisa,Catalan,Sounds/cat_camisa.mp3,2020-06-04_21h25.38.765,TranslationElicitation_eng-prolific,3.2.4,Linux x86_64,60,5e7d34b1a7cdf60009521d2a,,1,0,81,16,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,6.01699996,S,FALSE,,,,,,,187,vaixell,Catalan,Sounds/cat_vaixell.mp3,2020-06-04_21h25.38.765,TranslationElicitation_eng-prolific,3.2.4,Linux x86_64,60,5e7d34b1a7cdf60009521d2a,,1,0,81,78,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,6.099999905,SE,FALSE,,,,,,,187,vaixell,Catalan,Sounds/cat_vaixell.mp3,2020-06-04_21h25.38.765,TranslationElicitation_eng-prolific,3.2.4,Linux x86_64,60,5e7d34b1a7cdf60009521d2a,,1,0,81,78,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,6.28399992,SEA,FALSE,,,,,,,187,vaixell,Catalan,Sounds/cat_vaixell.mp3,2020-06-04_21h25.38.765,TranslationElicitation_eng-prolific,3.2.4,Linux x86_64,60,5e7d34b1a7cdf60009521d2a,,1,0,81,78,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,6.522000074,SEAS,FALSE,,,,,,,187,vaixell,Catalan,Sounds/cat_vaixell.mp3,2020-06-04_21h25.38.765,TranslationElicitation_eng-prolific,3.2.4,Linux x86_64,60,5e7d34b1a7cdf60009521d2a,,1,0,81,78,1,80
