participant,consent_key.keys,consent_key.rt,language_native_key.keys,language_native_key.rt,language_home_key.keys,language_home_key.rt,language_prof_oral_english_key.keys,language_prof_oral_english_key.rt,language_prof_oral_spanish_key.keys,language_prof_oral_spanish_key.rt,language_prof_oral_catalan_key.keys,language_prof_oral_catalan_key.rt,language_prof_written_english_key.keys,language_prof_written_english_key.rt,language_prof_written_spanish_key.keys,language_prof_written_spanish_key.rt,language_prof_written_catalan_key.keys,language_prof_written_catalan_key.rt,age,date,expName,psychopyVersion,OS,frameRate,demo_age_key.keys,demo_age_key.rt,demo_sex_key.keys,demo_sex_key.rt,demo_education_key.keys,demo_education_key.rt,demo_vision_key.keys,demo_vision_key.rt,demo_impairment_key.keys,demo_impairment_key.rt,setup_where_key.keys,setup_where_key.rt,setup_noise_key.keys,setup_noise_key.rt,letterTyped,typingOnset,inputText,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,practice_trials.order,trial_id,word,test_language,soundfile,correction,trials_catalan.thisRepN,trials_catalan.thisTrialN,trials_catalan.thisN,trials_catalan.thisIndex,trials_catalan.ran,trials_catalan.order
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,A,1.921000004,PATATA,,,,,,,164,patata,Catalan,Sounds/cat_patata.wav,,1,0,80,57,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,1.921000004,,,,,,,,164,patata,Catalan,Sounds/cat_patata.wav,,1,0,80,57,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,164,patata,Catalan,Sounds/cat_patata.wav,,1,0,80,57,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,J,1.955999851,J,,,,,,,165,pernil,Catalan,Sounds/cat_pernil.wav,,1,0,80,58,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,A,2.092000008,JA,,,,,,,165,pernil,Catalan,Sounds/cat_pernil.wav,,1,0,80,58,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,M,2.171999931,JAM,,,,,,,165,pernil,Catalan,Sounds/cat_pernil.wav,,1,0,80,58,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,O,2.524999857,JAMO,,,,,,,165,pernil,Catalan,Sounds/cat_pernil.wav,,1,0,80,58,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,N,2.606999874,JAMON,,,,,,,165,pernil,Catalan,Sounds/cat_pernil.wav,,1,0,80,58,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,2.606999874,,,,,,,,165,pernil,Catalan,Sounds/cat_pernil.wav,,1,0,80,58,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,165,pernil,Catalan,Sounds/cat_pernil.wav,,1,0,80,58,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,C,2.571000099,C,,,,,,,141,gerd,Catalan,Sounds/cat_gerd.wav,,1,0,80,36,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,E,2.688999891,CE,,,,,,,141,gerd,Catalan,Sounds/cat_gerd.wav,,1,0,80,36,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,R,2.773999929,CER,,,,,,,141,gerd,Catalan,Sounds/cat_gerd.wav,,1,0,80,36,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,P,3.040999889,CERP,,,,,,,141,gerd,Catalan,Sounds/cat_gerd.wav,,1,0,80,36,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,E,3.139999866,CERPE,,,,,,,141,gerd,Catalan,Sounds/cat_gerd.wav,,1,0,80,36,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,3.139999866,CERP,,,,,,,141,gerd,Catalan,Sounds/cat_gerd.wav,yes,1,0,80,36,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,3.139999866,CER,,,,,,,141,gerd,Catalan,Sounds/cat_gerd.wav,yes,1,0,80,36,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,3.139999866,CE,,,,,,,141,gerd,Catalan,Sounds/cat_gerd.wav,yes,1,0,80,36,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,S,3.976000071,CES,,,,,,,141,gerd,Catalan,Sounds/cat_gerd.wav,,1,0,80,36,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,P,4.127000093,CESP,,,,,,,141,gerd,Catalan,Sounds/cat_gerd.wav,,1,0,80,36,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,E,4.243999958,CESPE,,,,,,,141,gerd,Catalan,Sounds/cat_gerd.wav,,1,0,80,36,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,D,4.54399991,CESPED,,,,,,,141,gerd,Catalan,Sounds/cat_gerd.wav,,1,0,80,36,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,4.54399991,,,,,,,,141,gerd,Catalan,Sounds/cat_gerd.wav,,1,0,80,36,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,141,gerd,Catalan,Sounds/cat_gerd.wav,,1,0,80,36,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,O,1.470000029,O,,,,,,,161,ovella,Catalan,Sounds/cat_ovella.wav,,1,0,80,54,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,V,1.569999933,OV,,,,,,,161,ovella,Catalan,Sounds/cat_ovella.wav,,1,0,80,54,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,E,1.654999971,OVE,,,,,,,161,ovella,Catalan,Sounds/cat_ovella.wav,,1,0,80,54,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,J,1.855999947,OVEJ,,,,,,,161,ovella,Catalan,Sounds/cat_ovella.wav,,1,0,80,54,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,A,1.970999956,OVEJA,,,,,,,161,ovella,Catalan,Sounds/cat_ovella.wav,,1,0,80,54,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,1.970999956,,,,,,,,161,ovella,Catalan,Sounds/cat_ovella.wav,,1,0,80,54,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,161,ovella,Catalan,Sounds/cat_ovella.wav,,1,0,80,54,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,M,1.522000074,M,,,,,,,110,berenar,Catalan,Sounds/cat_berenar.wav,,1,0,80,5,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,E,1.622000217,ME,,,,,,,110,berenar,Catalan,Sounds/cat_berenar.wav,,1,0,80,5,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,R,1.791000128,MER,,,,,,,110,berenar,Catalan,Sounds/cat_berenar.wav,,1,0,80,5,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,I,1.855000019,MERI,,,,,,,110,berenar,Catalan,Sounds/cat_berenar.wav,,1,0,80,5,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,E,2.458000183,MERIE,,,,,,,110,berenar,Catalan,Sounds/cat_berenar.wav,,1,0,80,5,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,N,2.542000055,MERIEN,,,,,,,110,berenar,Catalan,Sounds/cat_berenar.wav,,1,0,80,5,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,D,2.609000206,MERIEND,,,,,,,110,berenar,Catalan,Sounds/cat_berenar.wav,,1,0,80,5,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,A,2.774000168,MERIENDA,,,,,,,110,berenar,Catalan,Sounds/cat_berenar.wav,,1,0,80,5,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,2.774000168,,,,,,,,110,berenar,Catalan,Sounds/cat_berenar.wav,,1,0,80,5,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,110,berenar,Catalan,Sounds/cat_berenar.wav,,1,0,80,5,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,P,2.357000113,P,,,,,,,166,peu,Catalan,Sounds/cat_peu.wav,,1,0,80,59,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,E,2.45600009,PE,,,,,,,166,peu,Catalan,Sounds/cat_peu.wav,,1,0,80,59,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,2.45600009,P,,,,,,,166,peu,Catalan,Sounds/cat_peu.wav,yes,1,0,80,59,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,I,3.407999992,PI,,,,,,,166,peu,Catalan,Sounds/cat_peu.wav,,1,0,80,59,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,E,3.492000103,PIE,,,,,,,166,peu,Catalan,Sounds/cat_peu.wav,,1,0,80,59,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,3.492000103,,,,,,,,166,peu,Catalan,Sounds/cat_peu.wav,,1,0,80,59,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,166,peu,Catalan,Sounds/cat_peu.wav,,1,0,80,59,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,C,1.720999956,C,,,,,,,188,xocolata,Catalan,Sounds/cat_xocolata.wav,,1,0,80,78,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,H,1.736999989,CH,,,,,,,188,xocolata,Catalan,Sounds/cat_xocolata.wav,,1,0,80,78,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,O,1.821999788,CHO,,,,,,,188,xocolata,Catalan,Sounds/cat_xocolata.wav,,1,0,80,78,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,C,1.954999924,CHOC,,,,,,,188,xocolata,Catalan,Sounds/cat_xocolata.wav,,1,0,80,78,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,O,2.037999868,CHOCO,,,,,,,188,xocolata,Catalan,Sounds/cat_xocolata.wav,,1,0,80,78,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,L,2.188999891,CHOCOL,,,,,,,188,xocolata,Catalan,Sounds/cat_xocolata.wav,,1,0,80,78,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,A,2.238999844,CHOCOLA,,,,,,,188,xocolata,Catalan,Sounds/cat_xocolata.wav,,1,0,80,78,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,T,2.405999899,CHOCOLAT,,,,,,,188,xocolata,Catalan,Sounds/cat_xocolata.wav,,1,0,80,78,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,E,2.505999804,CHOCOLATE,,,,,,,188,xocolata,Catalan,Sounds/cat_xocolata.wav,,1,0,80,78,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,2.505999804,,,,,,,,188,xocolata,Catalan,Sounds/cat_xocolata.wav,,1,0,80,78,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,188,xocolata,Catalan,Sounds/cat_xocolata.wav,,1,0,80,78,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,P,1.353000164,P,,,,,,,162,pa,Catalan,Sounds/cat_pa.wav,,1,0,80,55,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,A,1.486000061,PA,,,,,,,162,pa,Catalan,Sounds/cat_pa.wav,,1,0,80,55,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,N,1.569000006,PAN,,,,,,,162,pa,Catalan,Sounds/cat_pa.wav,,1,0,80,55,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,1.569000006,,,,,,,,162,pa,Catalan,Sounds/cat_pa.wav,,1,0,80,55,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,162,pa,Catalan,Sounds/cat_pa.wav,,1,0,80,55,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,B,1.371000051,B,,,,,,,117,boto,Catalan,Sounds/cat_boto.wav,,1,0,80,12,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,O,1.505000114,BO,,,,,,,117,boto,Catalan,Sounds/cat_boto.wav,,1,0,80,12,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,T,1.607000113,BOT,,,,,,,117,boto,Catalan,Sounds/cat_boto.wav,,1,0,80,12,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,O,1.890000105,BOTO,,,,,,,117,boto,Catalan,Sounds/cat_boto.wav,,1,0,80,12,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,N,1.972000122,BOTON,,,,,,,117,boto,Catalan,Sounds/cat_boto.wav,,1,0,80,12,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,1.972000122,,,,,,,,117,boto,Catalan,Sounds/cat_boto.wav,,1,0,80,12,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,117,boto,Catalan,Sounds/cat_boto.wav,,1,0,80,12,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,T,2.355999947,T,,,,,,,118,bou,Catalan,Sounds/cat_bou.wav,,1,0,80,13,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,O,2.440000057,TO,,,,,,,118,bou,Catalan,Sounds/cat_bou.wav,,1,0,80,13,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,R,2.541000128,TOR,,,,,,,118,bou,Catalan,Sounds/cat_bou.wav,,1,0,80,13,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,O,2.592000008,TORO,,,,,,,118,bou,Catalan,Sounds/cat_bou.wav,,1,0,80,13,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,2.592000008,,,,,,,,118,bou,Catalan,Sounds/cat_bou.wav,,1,0,80,13,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,118,bou,Catalan,Sounds/cat_bou.wav,,1,0,80,13,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,T,1.368999958,T,,,,,,,181,tobogan,Catalan,Sounds/cat_tobogan.wav,,1,0,80,72,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,O,1.470000029,TO,,,,,,,181,tobogan,Catalan,Sounds/cat_tobogan.wav,,1,0,80,72,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,B,1.587000132,TOB,,,,,,,181,tobogan,Catalan,Sounds/cat_tobogan.wav,,1,0,80,72,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,O,1.703999996,TOBO,,,,,,,181,tobogan,Catalan,Sounds/cat_tobogan.wav,,1,0,80,72,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,G,1.837000132,TOBOG,,,,,,,181,tobogan,Catalan,Sounds/cat_tobogan.wav,,1,0,80,72,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,A,2.072000027,TOBOGA,,,,,,,181,tobogan,Catalan,Sounds/cat_tobogan.wav,,1,0,80,72,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,N,2.187999964,TOBOGAN,,,,,,,181,tobogan,Catalan,Sounds/cat_tobogan.wav,,1,0,80,72,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,2.187999964,,,,,,,,181,tobogan,Catalan,Sounds/cat_tobogan.wav,,1,0,80,72,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,181,tobogan,Catalan,Sounds/cat_tobogan.wav,,1,0,80,72,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,S,1.789000034,S,,,,,,,177,sol,Catalan,Sounds/cat_sol.wav,,1,0,80,69,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,O,1.888999939,SO,,,,,,,177,sol,Catalan,Sounds/cat_sol.wav,,1,0,80,69,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,L,2.039000034,SOL,,,,,,,177,sol,Catalan,Sounds/cat_sol.wav,,1,0,80,69,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,2.039000034,,,,,,,,177,sol,Catalan,Sounds/cat_sol.wav,,1,0,80,69,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,177,sol,Catalan,Sounds/cat_sol.wav,,1,0,80,69,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,B,1.770999908,B,,,,,,,187,vaixell,Catalan,Sounds/cat_vaixell.wav,,1,0,80,77,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,A,1.919999838,BA,,,,,,,187,vaixell,Catalan,Sounds/cat_vaixell.wav,,1,0,80,77,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,R,2.054999828,BAR,,,,,,,187,vaixell,Catalan,Sounds/cat_vaixell.wav,,1,0,80,77,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,C,2.220999956,BARC,,,,,,,187,vaixell,Catalan,Sounds/cat_vaixell.wav,,1,0,80,77,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,O,2.304999828,BARCO,,,,,,,187,vaixell,Catalan,Sounds/cat_vaixell.wav,,1,0,80,77,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,2.304999828,,,,,,,,187,vaixell,Catalan,Sounds/cat_vaixell.wav,,1,0,80,77,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,187,vaixell,Catalan,Sounds/cat_vaixell.wav,,1,0,80,77,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,C,1.235999823,C,,,,,,,126,corona,Catalan,Sounds/cat_corona.wav,,1,0,80,21,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,O,1.351999998,CO,,,,,,,126,corona,Catalan,Sounds/cat_corona.wav,,1,0,80,21,1,79
67126,,,,,,,,,,,,,,,,,,,,2020-04-26_10h29.34.803,TranslationElicitationSpa,3.2.4,MacIntel,60,,,,,,,,,,,,,,,R,1.419999838,COR,,,,,,,126,corona,Catalan,Sounds/cat_corona.wav,,1,0,80,21,1,79
