frame	time(s)	intensity	F1(Hz)	B1(Hz)	F2(Hz)	B2(Hz)	F3(Hz)	B3(Hz)
1048	1.048	0.000003	487.417	892.995	1854.652	826.485	3700.758	509.975
1049	1.049	0.00002	1707.490	303.512	3541.159	861.633	--undefined--	--undefined--
1050	1.050	0.00002	1153.595	589.917	2094.764	933.484	3890.842	1027.957
1051	1.051	0.000009	834.292	1395.156	1566.473	952.149	4460.942	1313.042
1052	1.052	0.000008	875.786	1019.745	2027.029	786.840	3296.087	619.513
1053	1.053	0.000003	1881.166	631.457	3411.949	822.488	--undefined--	--undefined--
1054	1.054	0.00002	586.053	658.910	1755.861	537.141	4301.093	1110.102
1055	1.055	0.00002	1202.694	1274.911	2211.278	1289.154	--undefined--	--undefined--
1056	1.056	0.00002	461.629	1002.287	2026.870	772.877	3506.306	1177.653
1057	1.057	0.000006	1909.129	494.411	2537.663	3451.179	--undefined--	--undefined--
1058	1.058	0.000007	949.103	1111.763	1945.365	722.910	--undefined--	--undefined--
1059	1.059	0.000007	377.425	955.332	1199.201	889.044	5000.969	643.565
1060	1.060	0.00002	1920.759	547.455	4257.434	2270.584	--undefined--	--undefined--
1061	1.061	0.00002	1062.138	641.019	1936.603	783.926	3762.798	1541.444
1062	1.062	0.000006	1098.619	698.843	2075.687	1036.260	4225.922	1638.874
1063	1.063	0.000009	1255.552	603.110	2244.351	755.100	--undefined--	--undefined--
1064	1.064	0.000009	1455.543	616.976	2395.552	780.616	--undefined--	--undefined--
1065	1.065	0.00002	1132.770	387.677	1958.497	371.171	--undefined--	--undefined--
1066	1.066	0.00002	1169.884	779.825	2046.825	698.150	--undefined--	--undefined--
1067	1.067	0.000005	304.432	738.734	2303.027	619.061	3663.791	1188.573
1068	1.068	0.000006	1061.356	866.943	--undefined--	--undefined--	--undefined--	--undefined--
1069	1.069	0.000006	1110.415	660.440	2011.618	514.337	--undefined--	--undefined--
1070	1.070	0.000003	1033.159	738.688	--undefined--	--undefined--	--undefined--	--undefined--
1071	1.071	0.000009	277.008	2145.503	2903.885	2200.517	--undefined--	--undefined--
1072	1.072	0.000009	660.341	745.235	1722.105	521.974	4306.004	1447.483
1073	1.073	0.000005	733.972	971.614	3199.154	1800.592	--undefined--	--undefined--
1074	1.074	0.000006	743.501	1019.479	1789.330	698.749	--undefined--	--undefined--
1075	1.075	0.000006	920.494	1249.894	2117.944	1234.756	--undefined--	--undefined--
1076	1.076	0.00002	1507.856	439.010	4114.979	2401.886	--undefined--	--undefined--
1077	1.077	0.00002	1260.461	429.338	2166.333	516.818	--undefined--	--undefined--
1078	1.078	0.000005	949.089	568.596	1965.223	627.889	--undefined--	--undefined--
1079	1.079	0.000004	1079.898	1001.009	2043.269	886.693	--undefined--	--undefined--
1080	1.080	0.000004	163.286	833.030	1928.990	316.743	--undefined--	--undefined--
1081	1.081	0.00001	1085.797	1014.429	1976.316	766.363	--undefined--	--undefined--
1082	1.082	0.00001	1128.038	714.636	2020.177	545.517	--undefined--	--undefined--
1083	1.083	0.000003	322.098	846.580	2247.683	544.009	--undefined--	--undefined--
1084	1.084	0.000002	457.361	808.127	1378.947	957.699	--undefined--	--undefined--
1085	1.085	0.000002	454.795	457.100	1621.692	404.796	--undefined--	--undefined--
1086	1.086	0.000003	756.273	496.782	1737.917	410.525	5133.314	912.631
1087	1.087	0.000006	495.399	720.945	1572.257	771.019	--undefined--	--undefined--
1088	1.088	0.000006	664.090	935.005	1803.036	643.219	--undefined--	--undefined--
1089	1.089	0.000002	510.698	897.797	1639.254	814.225	--undefined--	--undefined--
1090	1.090	0.000001	1315.839	3205.900	2264.391	954.425	--undefined--	--undefined--
1091	1.091	0.000001	600.109	1162.870	1809.194	854.289	--undefined--	--undefined--
1092	1.092	0.000003	1020.041	1184.080	2053.582	1651.931	--undefined--	--undefined--
1093	1.093	0.000003	576.947	584.068	1596.649	425.809	5233.622	1130.845
1094	1.094	0.000001	515.920	739.740	1622.661	771.605	--undefined--	--undefined--
1095	1.095	0.000001	341.813	692.109	1931.095	781.861	4943.580	784.872
1096	1.096	0.000001	502.613	735.380	1978.619	632.816	5173.524	1028.122
1097	1.097	0.000002	808.109	1069.662	1920.698	973.939	--undefined--	--undefined--
1098	1.098	0.000002	175.454	1105.920	1674.147	487.020	4962.690	493.962
1099	1.099	0.0000008	258.837	1485.421	1125.435	839.509	4988.200	771.077
1100	1.100	0.0000009	416.766	624.136	1879.718	1745.708	5190.794	1406.339
1101	1.101	0.0000009	854.069	1263.031	2340.778	2589.263	--undefined--	--undefined--
1102	1.102	0.000001	890.335	675.157	4925.989	920.811	--undefined--	--undefined--
1103	1.103	0.000001	358.071	1539.961	1826.843	393.129	4963.049	974.221
1104	1.104	0.0000009	617.868	660.677	1754.090	1189.633	4989.610	623.410
1105	1.105	0.000002	375.097	865.998	1936.175	566.707	5268.865	1291.750
1106	1.106	0.000002	1839.817	656.204	3159.600	1933.052	--undefined--	--undefined--
1107	1.107	0.000001	448.415	550.789	1484.273	659.558	5218.618	1061.620
1108	1.108	0.000001	480.214	930.536	1730.408	515.253	5007.689	816.301
1109	1.109	0.0000005	1003.722	1014.981	5249.814	1168.447	--undefined--	--undefined--
1110	1.110	0.0000008	483.657	822.437	1892.357	932.394	--undefined--	--undefined--
1111	1.111	0.0000008	1729.023	493.071	4575.630	2941.874	--undefined--	--undefined--
1112	1.112	0.0000008	735.560	771.875	2947.919	1881.707	--undefined--	--undefined--
1113	1.113	0.0000008	605.822	1503.379	4211.781	917.443	--undefined--	--undefined--
1114	1.114	0.0000007	593.419	1200.417	1635.554	1097.637	--undefined--	--undefined--
1115	1.115	0.0000007	381.200	1222.110	1713.294	1185.684	5182.245	1299.071
1116	1.116	0.0000005	1650.034	1517.162	2774.171	1260.092	--undefined--	--undefined--
1117	1.117	0.0000006	788.075	768.349	3831.650	2375.810	--undefined--	--undefined--
