142.3448 	DATA 	Keypress: g
142.3730 	EXP 	trial_response_display: text = 'k g'
142.7115 	DATA 	Keypress: o
142.7396 	EXP 	trial_response_display: text = 'k go'
143.3667 	DATA 	Keypress: backslash
143.4067 	EXP 	trial_response_display: text = 'k go'
143.9278 	DATA 	Keypress: f
143.9589 	EXP 	trial_response_display: text = 'k gof'
144.3812 	DATA 	Keypress: s
144.4103 	EXP 	trial_response_display: text = 'k gofs'
144.7373 	DATA 	Keypress: d
144.7780 	EXP 	trial_response_display: text = 'k gofsd'
145.2690 	DATA 	Keypress: space
145.2996 	EXP 	trial_response_display: text = 'k gofsd '
145.8053 	DATA 	Keypress: return
145.8158 	EXP 	trial_response_display: text = 'k gofsd '
146.5208 	EXP 	New trial (rep=0, index=7): OrderedDict([('TrialID', 33), ('Word', 'forquilla'), ('FileName', 'Stimuli/Sounds/forquilla.wav')])
146.5674 	EXP 	trial_word: autoDraw = False
146.5674 	EXP 	trial_response_display: autoDraw = False
146.5674 	EXP 	trial_fixation: autoDraw = False
146.5674 	EXP 	trial_word: autoDraw = False
146.5674 	EXP 	trial_response_display: autoDraw = False
146.5674 	EXP 	trial_word: text = '[Testing sound: forquilla]'
146.5674 	EXP 	trial_response_display: text = ''
146.5674 	EXP 	trial_fixation: autoDraw = True
146.6392 	DATA 	Keypress: d
146.6682 	EXP 	trial_response_display: text = 'd'
147.5723 	EXP 	trial_word: autoDraw = True
147.5723 	EXP 	trial_response_display: autoDraw = True
147.5859 	EXP 	trial_fixation: autoDraw = False
148.7593 	DATA 	Keypress: 4
148.7731 	EXP 	trial_response_display: text = 'd'
148.9778 	DATA 	Keypress: 4
148.9907 	EXP 	trial_response_display: text = 'd'
149.1475 	DATA 	Keypress: 4
149.1745 	EXP 	trial_response_display: text = 'd'
149.4118 	DATA 	Keypress: 9
149.4243 	EXP 	trial_response_display: text = 'd'
149.5606 	DATA 	Keypress: 9
149.5753 	EXP 	trial_response_display: text = 'd'
149.6949 	DATA 	Keypress: 3
149.7095 	EXP 	trial_response_display: text = 'd'
150.4173 	DATA 	Keypress: k
150.4606 	EXP 	trial_response_display: text = 'dk'
150.5646 	DATA 	Keypress: k
150.6038 	EXP 	trial_response_display: text = 'dkk'
150.9178 	DATA 	Keypress: k
150.9631 	EXP 	trial_response_display: text = 'dkkk'
151.1833 	DATA 	Keypress: d
151.2172 	EXP 	trial_response_display: text = 'dkkkd'
153.0728 	EXP 	New trial (rep=0, index=8): OrderedDict([('TrialID', 29), ('Word', 'estrella'), ('FileName', 'Stimuli/Sounds/estrella.wav')])
153.1168 	EXP 	trial_word: autoDraw = False
153.1168 	EXP 	trial_response_display: autoDraw = False
153.1168 	EXP 	trial_fixation: autoDraw = False
153.1168 	EXP 	trial_word: autoDraw = False
153.1168 	EXP 	trial_response_display: autoDraw = False
153.1168 	EXP 	trial_word: text = '[Testing sound: estrella]'
153.1168 	EXP 	trial_response_display: text = ''
153.1168 	EXP 	trial_fixation: autoDraw = True
154.0866 	EXP 	trial_word: autoDraw = True
154.0866 	EXP 	trial_response_display: autoDraw = True
154.1198 	EXP 	trial_fixation: autoDraw = False
155.7123 	DATA 	Keypress: n
155.7405 	EXP 	trial_response_display: text = 'n'
155.8099 	DATA 	Keypress: o
155.8288 	EXP 	trial_response_display: text = 'no'
155.9777 	DATA 	Keypress: space
156.0081 	EXP 	trial_response_display: text = 'no '
156.1939 	DATA 	Keypress: s
156.2389 	EXP 	trial_response_display: text = 'no s'
156.3782 	DATA 	Keypress: p
156.4274 	EXP 	trial_response_display: text = 'no sp'
156.4318 	DATA 	Keypress: e
156.4591 	EXP 	trial_response_display: text = 'no spe'
156.5790 	DATA 	Keypress: c
156.6113 	EXP 	trial_response_display: text = 'no spec'
156.6137 	DATA 	Keypress: i
156.6402 	EXP 	trial_response_display: text = 'no speci'
156.7473 	DATA 	Keypress: a
156.7748 	EXP 	trial_response_display: text = 'no specia'
156.8454 	DATA 	Keypress: l
156.8782 	EXP 	trial_response_display: text = 'no special'
156.9405 	DATA 	Keypress: space
156.9791 	EXP 	trial_response_display: text = 'no special '
157.1028 	DATA 	Keypress: c
157.1387 	EXP 	trial_response_display: text = 'no special c'
157.1679 	DATA 	Keypress: h
157.2131 	EXP 	trial_response_display: text = 'no special ch'
157.2357 	DATA 	Keypress: a
157.2637 	EXP 	trial_response_display: text = 'no special cha'
157.3702 	DATA 	Keypress: r
157.4289 	EXP 	trial_response_display: text = 'no special char'
157.5056 	DATA 	Keypress: a
157.5487 	EXP 	trial_response_display: text = 'no special chara'
157.6844 	DATA 	Keypress: c
157.7126 	EXP 	trial_response_display: text = 'no special charac'
157.9149 	DATA 	Keypress: t
157.9468 	EXP 	trial_response_display: text = 'no special charact'
157.9738 	DATA 	Keypress: e
158.0133 	EXP 	trial_response_display: text = 'no special characte'
158.0488 	DATA 	Keypress: r
158.0979 	EXP 	trial_response_display: text = 'no special character'
158.1894 	DATA 	Keypress: s
